,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
32,32.0,8.969805910542339e-14,2.641735862124947e-18,-1.760859428063491e-22,7.942526369711519e-14,2.348473128553195e-18,3.361084262421516e-23,8.560655385476841e-14,2.235268615733403e-18,-9.285000243046244e-21,0.88663638274143,0.8870405671670581,0.8870405671670581,0.8860204787441051,0.8864243824020948,0.8864243824020948
33,33.0,1.125919799751904e-13,2.71939398461206e-18,-1.847004143357126e-23,9.926387388854897e-14,2.398469068309482e-18,2.423521361202267e-23,9.532317989750545e-14,2.547716038724246e-18,1.062443409518219e-20,0.8799938665713288,0.8803950229218236,0.8803950229218236,0.8793456696595331,0.8797465305212552,0.8797465305212552
34,34.0,1.218620087756672e-13,2.293242765674471e-18,-2.056260338300706e-23,1.062026591139822e-13,2.009519537729557e-18,4.559787431615112e-24,9.48738155705834e-14,2.000942168921526e-18,5.640225591708694e-21,0.8732021074635357,0.8736001677046136,0.8736001677046136,0.8725213395537563,0.8729190894581595,0.8729190894581595
35,35.0,1.016738462708388e-13,3.342699848103398e-18,4.292487258470127e-23,8.780937284255696e-14,2.891680611668652e-18,1.644301477926227e-24,8.532338850145041e-14,2.876917933460513e-18,-2.832670526649813e-21,0.8662653403768774,0.8666602384048143,0.8666602384048143,0.8655517753887139,0.8659463481290127,0.8659463481290127
36,36.0,1.17549707619503e-13,4.782915238280737e-18,-1.513440847253347e-23,1.009990822287144e-13,4.091878227822184e-18,-4.1506502065572e-23,1.05561820915513e-13,3.930347960880505e-18,-1.174923878378897e-20,0.859187865839258,0.8595795375107805,0.8595795375107805,0.8584413297933566,0.8588326611469665,0.8588326611469665
37,37.0,7.953580831117539e-14,3.63937981889915e-18,8.879981780228664e-24,6.77652419517666e-14,3.118430336534985e-18,6.286437712951521e-24,6.865667656705844e-14,3.484770942529099e-18,3.145081055538202e-21,0.8519740455230652,0.8523624286832229,0.8523624286832229,0.8511944165422974,0.8515824442987091,0.8515824442987091
38,38.0,7.675346706349451e-14,3.169912093191209e-18,-7.798284533095472e-23,6.4522303566424e-14,2.685003829760123e-18,8.135038626734117e-24,6.482191909172019e-14,2.891363168517339e-18,-5.618065329565151e-21,0.8446282977868471,0.8450133322948543,0.8450133322948543,0.843815506001466,0.844200169988043,0.844200169988043
39,39.0,7.045749377333961e-14,3.625332785903861e-18,-1.925886353705877e-23,5.897695216353332e-14,3.04060457740024e-18,-6.969489253584481e-24,5.415423545332654e-14,2.787261842291267e-18,1.008008853627301e-20,0.8371550931896113,0.837536720942644,0.837536720942644,0.8363091205473328,0.8366903626530209,0.8366903626530209
40,40.0,5.640277490863268e-14,4.782304466741295e-18,1.008984813385983e-22,4.651716959750105e-14,3.964400292594664e-18,1.678028221358727e-23,5.624418593352575e-14,3.783056823301197e-18,6.736299702686854e-21,0.8295589499840755,0.8299371149390116,0.8299371149390116,0.8286798299662351,0.8290575941631756,0.8290575941631756
41,41.0,8.069042917581454e-14,4.440572652491131e-18,4.48819144801906e-24,6.622646042495486e-14,3.652344036936305e-18,-1.16604968982399e-24,6.090386412639211e-14,3.809581678776424e-18,1.055790282867221e-21,0.8218444295951894,0.8222190777882904,0.8222190777882904,0.8209322468403373,0.8213064792033752,0.8213064792033752
42,42.0,5.69913674955108e-14,5.440733495492875e-18,-6.01324474098601e-24,4.633126642382563e-14,4.424094124580536e-18,-1.526539155625932e-23,5.172867207165369e-14,4.296578023308499e-18,-7.449420933354692e-21,0.8140161320902081,0.8143872116547345,0.8143872116547345,0.8130710219266891,0.8134416706507764,0.8134416706507764
43,43.0,9.003783130381733e-14,4.630676719180428e-18,-1.170623323011569e-23,7.291873426136461e-14,3.734794912544997e-18,-9.396815715002441e-24,6.989341013455517e-14,3.691142287976732e-18,-1.771314731209272e-21,0.8060786916465604,0.8064461528283213,0.8064461528283213,0.8051008395358342,0.8054678549513244,0.8054678549513244
44,44.0,8.821119638588803e-14,3.826796518693332e-18,8.92311357127804e-23,7.018388353289273e-14,3.053639468100493e-18,1.346099918321842e-23,7.48775294506475e-14,3.205257846946918e-18,9.566391126242885e-21,0.7980367720236974,0.7984005671945353,0.7984005671945353,0.7970264129163228,0.7973897475021641,0.7973897475021641
45,45.0,9.152789644096137e-14,4.668128046812681e-18,1.094080033373939e-23,7.24955554891549e-14,3.684710900184681e-18,-1.033904601797763e-25,6.421630311021282e-14,3.939443291428588e-18,1.319338068405101e-21,0.7898950620450437,0.7902551457142611,0.7902551457142611,0.7888524796514468,0.7892120880462743,0.7892120880462743
46,46.0,7.912829509883725e-14,5.666207460945974e-18,-5.315740478777238e-23,6.201132494434622e-14,4.427969875328928e-18,-2.136226611618582e-23,6.62847976636031e-14,4.249119356005532e-18,1.830006420299428e-21,0.7816582710960978,0.78201459991983,0.78201459991983,0.7805837970744061,0.7809396360855457,0.7809396360855457
47,47.0,6.935310912611636e-14,6.635428521193515e-18,1.752317188419411e-24,5.370301296495006e-14,5.133459062411863e-18,6.9443578235473e-24,4.48839093381197e-14,4.920537830010219e-18,-6.17846156060219e-22,0.7733311246446465,0.7736836574331933,0.7736836574331933,0.7722251377080347,0.7725771663184274,0.7725771663184274
48,48.0,5.451906758905418e-14,6.684950969925077e-18,-3.678408466904024e-23,4.152480056561869e-14,5.102560220768941e-18,1.864457794792134e-23,4.755689288063005e-14,4.859529163125316e-18,8.237538362776093e-21,0.7649183597889563,0.7652670575120837,0.7652670575120837,0.7637812847351203,0.7641294641081816,0.7641294641081816
49,49.0,6.088488808008874e-14,5.179313593520323e-18,1.589246421200779e-24,4.613165691724753e-14,3.936036944168491e-18,5.133817386098862e-24,4.683665405409806e-14,4.230690498349827e-18,2.162298994443633e-21,0.7564247208397064,0.7567695466299342,0.7567695466299342,0.7552570275052126,0.7556013209876433,0.7556013209876433
50,50.0,8.157922338532587e-14,7.046549606132717e-18,-5.821286599792074e-23,6.082501730011453e-14,5.270873282873133e-18,2.482357446606914e-24,5.951795667296658e-14,4.82349182987495e-18,-3.722224167733562e-21,0.7478549549413083,0.7481958740952025,0.7481958740952025,0.7466571570837232,0.7469975302062922,0.7469975302062922
51,51.0,8.042447693703443e-14,6.925280995410455e-18,-1.767446435459038e-23,5.965308285811559e-14,5.110475502637634e-18,-5.220685657068642e-24,5.374455823272586e-14,4.982854770500442e-18,-5.523756032436267e-22,0.739213807738141,0.73955078771563,0.73955078771563,0.7379864618489655,0.7383228823252848,0.7383228823252848
52,52.0,7.499885703655877e-14,6.48537631109813e-18,7.618767614312029e-23,5.49674853677874e-14,4.755076563233778e-18,-5.234201719277725e-24,5.915665820697742e-14,4.547271332215132e-18,-1.551233947599645e-21,0.7305060190910879,0.7308390295128251,0.7308390295128251,0.729249723142652,0.7295821608659683,0.7295821608659683
53,53.0,6.636687145531247e-14,7.14412880542329e-18,1.750089958538301e-23,4.784407998435792e-14,5.145101018530809e-18,-3.55656671495307e-24,4.84577375704246e-14,5.282528311028953e-18,5.805482543941897e-22,0.7217363188496321,0.722065331492433,0.722065331492433,0.7204517109792168,0.7207801380172486,0.7207801380172486
54,54.0,4.991810076374737e-14,5.333906274869147e-18,-3.009392725169263e-23,3.570038439061362e-14,3.806578646410241e-18,1.753909686823483e-24,3.465309791885674e-14,4.171010560953153e-18,6.152628361910381e-21,0.7129094226846133,0.7132344114749918,0.7132344114749918,0.7115971798191718,0.7119215704070186,0.7119215704070186
55,55.0,6.371115247746847e-14,6.438098307174575e-18,1.307393752944936e-23,4.477258256505227e-14,4.539584378131139e-18,4.962840403471917e-24,4.615340122169767e-14,4.416708633981422e-18,-2.921797023084628e-21,0.7040300279865936,0.7043509689924285,0.7043509689924285,0.7026908644115332,0.7030111949426898,0.7030111949426898
56,56.0,4.510027759805632e-14,6.05068497435992e-18,-8.749776521348782e-25,3.134188478397207e-14,4.219824554684351e-18,-1.426793682153433e-23,3.081448923033635e-14,4.288067461283271e-18,-2.861073850019647e-21,0.6951028098346176,0.6954196812549815,0.6954196812549815,0.6937374757102026,0.6940537247257119,0.6940537247257119
57,57.0,6.100877683032529e-14,6.783889000869601e-18,-2.914322432490433e-23,4.186939569895995e-14,4.66277016121276e-18,-1.01740846192243e-23,3.818284685385754e-14,5.100960976131473e-18,2.033853505208324e-21,0.686132417039983,0.686445199193168,0.686445199193168,0.6847416968689793,0.6850538450447591,0.6850538450447591
58,58.0,5.697783141428253e-14,6.805178586160617e-18,5.592494113511211e-23,3.882269537977037e-14,4.632433909015879e-18,1.654255065582558e-23,3.878262763915475e-14,4.190454954699716e-18,-2.038301000792375e-21,0.6771234682694625,0.677432143579239,0.677432143579239,0.6757081793197175,0.6760162094520995,0.6760162094520995
59,59.0,5.087302257616267e-14,8.900375923131714e-18,-1.736206271079262e-23,3.409871018972557e-14,5.962595969911361e-18,7.026666134295538e-24,3.327220785232016e-14,5.541636104826294e-18,2.547686288314439e-21,0.6680805482522351,0.6683851012323798,0.6683851012323798,0.6666415389379456,0.6669454359274675,0.6669454359274675
60,60.0,5.368646330614047e-14,5.670991162985159e-18,-5.522062542516284e-23,3.54468971993676e-14,3.746655725077131e-18,7.084021852542699e-24,3.434499561604723e-14,3.963637300565761e-18,1.807396063656669e-21,0.659008204074595,0.6593086213117318,0.6593086213117318,0.6575463523000491,0.6578461031335381,0.6578461031335381
61,61.0,5.088994491364961e-14,8.448216540444449e-18,4.484441605215502e-23,3.29934750146185e-14,5.482815250222731e-18,6.809480953163412e-24,3.07401177652517e-14,5.227570950180513e-18,2.106745435963794e-21,0.6499109415663239,0.6502072117011161,0.6502072117011161,0.6484271530359533,0.6487227467669495,0.6487227467669495
62,62.0,3.341894908507429e-14,7.85776534590458e-18,-4.664353293442726e-23,2.144142422442584e-14,5.056410468502181e-18,-1.662119146935581e-23,2.201774235963944e-14,4.756428520992998e-18,3.464223142950403e-21,0.6407932217824001,0.6410853354891394,0.6410853354891394,0.6392884282809954,0.6395798560085567,0.6395798560085567
63,63.0,3.632441172639353e-14,7.764144180789837e-18,-6.826559501758214e-24,2.292776387204931e-14,4.901087097831591e-18,-3.872415506766029e-24,2.502219961792998e-14,4.712306643810787e-18,1.037829740020788e-21,0.6316594575835365,0.6319474075481731,0.6319474075481731,0.6301346152304949,0.6304218700764306,0.6304218700764306
64,64.0,4.059131617820564e-14,9.99229415958736e-18,1.160612322584596e-22,2.533761990110423e-14,6.203252489878264e-18,-5.534946638886415e-24,2.537567431138215e-14,6.240946395035243e-18,6.052100638365022e-21,0.6225140103188169,0.6227977912154775,0.6227977912154775,0.6209700978002975,0.6212531748848806,0.6212531748848806
65,65.0,5.328429519899997e-14,8.378304173946188e-18,-1.248597040961982e-23,3.263477499301548e-14,5.154391109673543e-18,-3.167398833233816e-24,2.962332924514999e-14,5.278714243110602e-18,-2.215165661819074e-22,0.6133611866135058,0.6136407950795463,0.6136407950795463,0.6117992033963722,0.6120780998125783,0.6120780998125783
66,66.0,3.8102441151014e-14,8.975816652337951e-18,-3.122492585662054e-23,2.303697167734594e-14,5.445981351309155e-18,8.116287567237463e-24,2.230730584848627e-14,4.80702888381647e-18,1.431982952531546e-22,0.6042052352648907,0.6044806698745353,0.6044806698745353,0.6026261997962902,0.6029009145826157,0.6029009145826157
67,67.0,3.163830854657831e-14,6.01452328009776e-18,3.08462918231511e-24,1.876138790484642e-14,3.564968691787553e-18,-2.164298044545687e-24,1.900121441670172e-14,3.962278940956509e-18,1.083632062005266e-21,0.5950503442488059,0.5953216054854207,0.5953216054854207,0.5934552921452312,0.5937258262571409,0.5937258262571409
68,68.0,5.005469081772613e-14,9.049255733918346e-18,-1.943702756263906e-23,2.933691193935565e-14,5.299311956869631e-18,-3.856735542947031e-25,2.978648769984676e-14,4.740557332143674e-18,-6.94091257468782e-21,0.5859006378392717,0.5861677280663252,0.5861677280663252,0.5842906200689042,0.5845569763489639,0.5845569763489639
69,69.0,4.145010354299053e-14,7.588574332205863e-18,2.941884240286889e-24,2.387728131897664e-14,4.370560314026687e-18,2.360980925099418e-24,2.301845956599008e-14,4.643869657560808e-18,-2.970871651062621e-21,0.5767601738434691,0.5770230972742327,0.5770230972742327,0.575136254905569,0.5753984380523153,0.5753984380523153
70,70.0,4.793669658053524e-14,6.892911079162851e-18,-1.615948354956831e-23,2.723613421255245e-14,3.912120814909015e-18,4.821064679223508e-24,2.728410369404316e-14,3.811732173974755e-18,-3.261768388650654e-21,0.5676329409540533,0.5678917036200942,0.5678917036200942,0.5659961970591156,0.5662542135947204,0.5662542135947204
71,71.0,3.701669442797934e-14,7.5427848403042e-18,-6.331860603121828e-24,2.073369179987385e-14,4.210880826545725e-18,2.577573408666378e-24,1.915833153435801e-14,4.2385082527655e-18,-3.467355213007457e-23,0.5585228562205924,0.5587774659391151,0.5587774659391151,0.5568743734749202,0.5571282317117028,0.5571282317117028
72,72.0,3.5302432972602e-14,8.462832132877081e-18,-1.568375140695307e-23,1.926514703390466e-14,4.663013616773776e-18,-5.763647097523261e-25,1.856679342989944e-14,4.504111761597503e-18,3.010174457908982e-21,0.5494337626417058,0.5496842289817938,0.5496842289817938,0.5477746352399909,0.5480243452458375,0.5480243452458375
73,73.0,3.345993196395964e-14,8.501023860322463e-18,-4.180381314191938e-24,1.804747602283114e-14,4.59085969899618e-18,-3.447261356805549e-24,1.783838137418865e-14,4.507333349441201e-18,2.732969609065954e-21,0.5403694268792524,0.5406157611270698,0.5406157611270698,0.5387007553086888,0.5389463288714347,0.5389463288714347
74,74.0,4.154331269158345e-14,8.229461028011355e-18,2.564785282458405e-23,2.205038084108018e-14,4.356307374379126e-18,4.478007944666923e-24,2.312581078160548e-14,4.13104422641372e-18,3.249305706743643e-21,0.5313335370957138,0.5315757522187207,0.5315757522187207,0.5296564263550696,0.5298978769459022,0.5298978769459022
75,75.0,4.686396310929389e-14,9.618691767098831e-18,2.977627429149096e-23,2.44637689143975e-14,5.014283601395271e-18,8.291393859549823e-24,2.374794513672539e-14,4.844078739393703e-18,2.536756429769213e-21,0.522329700915699,0.5225678115259363,0.5225678115259363,0.5206452587526998,0.5208826014886413,0.5208826014886413
76,76.0,5.665839462257243e-14,1.043791235693773e-17,-2.308820624651391e-23,2.911279903835809e-14,5.341830815808462e-18,-5.610931060347692e-24,2.735117904408553e-14,5.088766663088936e-18,2.426088677090118e-21,0.5133614435122841,0.5135954658287878,0.5135954658287878,0.5116707786825587,0.5119040302880851,0.5119040302880851
77,77.0,3.260254438045298e-14,9.873972621928296e-18,-1.426104396000702e-24,1.640631429070638e-14,4.99447090203116e-18,-6.635356360636769e-24,1.65580215580855e-14,5.262414586662743e-18,-8.105522641057622e-22,0.504432205818698,0.504662157629097,0.504662157629097,0.5027364263694352,0.5029656051372929,0.5029656051372929
78,78.0,4.479492103599559e-14,9.171365729703239e-18,9.299466621553618e-23,2.219182826943216e-14,4.583607212192474e-18,-8.956294946539613e-25,2.144513679506694e-14,4.30540029347828e-18,1.302563829534065e-21,0.49554534286564983,0.49577124348700674,0.49577124348700674,0.4938455544470097,0.4940706801982856,0.4940706801982856
79,79.0,3.687489742230772e-14,8.438312488000697e-18,-1.926943876184135e-23,1.796214213565787e-14,4.084336196980843e-18,-3.84576076788232e-24,1.649110138032061e-14,3.869909645539159e-18,1.451542168490025e-23,0.48670412224439763,0.4869259924833473,0.4869259924833473,0.48500142645160604,0.48522252049511133,0.48522252049511133
80,80.0,4.361110198155239e-14,9.820352260978919e-18,-4.661746588370956e-23,2.082088985240671e-14,4.677779465101622e-18,3.909852846250428e-24,1.8884656081975e-14,4.294673291886658e-18,-1.400162236263876e-21,0.4779117226954514,0.47812958480769796,0.47812958480769796,0.4762072154443874,0.4764243005354133,0.4764243005354133
81,81.0,3.322897975896499e-14,7.871046589295155e-18,-1.193691541495575e-24,1.554370410653684e-14,3.699795435314616e-18,3.280932956146256e-24,1.592207717877052e-14,3.964759825758136e-18,1.852688818718977e-21,0.4691712328226108,0.4693851104718376,0.4693851104718376,0.46746600276157196,0.4676791030600762,0.4676791030600762
82,82.0,2.711698489683749e-14,1.041661127768756e-17,-2.253933761000368e-23,1.246394058504329e-14,4.797468380099606e-18,-3.460650057349021e-24,1.33481359585024e-14,4.604469548243276e-18,-1.190145521240353e-21,0.46048564993184454,0.4606955681480948,0.4606955681480948,0.4587807768920522,0.4589899179203326,0.4589899179203326
83,83.0,4.185366263855243e-14,9.641143223584431e-18,9.209214545526238e-24,1.89686249729315e-14,4.337342595486729e-18,1.747759848481563e-24,1.841482337238399e-14,3.989715337932073e-18,5.340329485873274e-22,0.45185787899432733,0.4520638641319124,0.4520638641319124,0.45015443248159587,0.45035964108151144,0.45035964108151144
84,84.0,3.510011141403382e-14,1.057442626993075e-17,2.135323755632386e-23,1.563134435056031e-14,4.704147963775331e-18,-6.520773821463211e-24,1.512922494398074e-14,4.698551187981794e-18,3.095422206997193e-21,0.44329073173276934,0.4434928114277596,0.4434928114277596,0.4415897694626294,0.4417910737524236,0.4417910737524236
85,85.0,3.565148983853195e-14,8.250211325686638e-18,-6.551498230544347e-24,1.553438062679465e-14,3.605992904809233e-18,6.342602283975911e-25,1.515161533703689e-14,3.331780112132152e-18,3.383862677193537e-21,0.4347869258299938,0.4349851289573502,0.4349851289573502,0.43308949230842375,0.4332869216392088,0.4332869216392088
