,wl_TT,wl_TT_mkb,wl_EE_mkb,wl_BB_mkb,TT_in,EE_in,BB_in,TT_out,EE_out,BB_out
178,0.01949656724745804,0.019485364133244833,0.01949499975614581,0.01949499975614581,0.4237934123188931,4.95169733162063e-48,4.9516973316206294e-48,0.00823616667950244,2.1779215232913728e-33,2.005889792475393e-33
179,0.01865270347547646,0.01864196866900433,0.018651187228072463,0.018651187228072463,0.5091915474883718,4.036685512355898e-55,4.036685512356092e-55,0.009473729091966834,1.8134563755798215e-33,2.095592480027017e-33
180,0.017840953711918663,0.017830670125865044,0.01783948749320956,0.01783948749320956,0.49418866861253874,4.735845982084263e-48,4.735845982084261e-48,0.008789640852063931,2.260476667501693e-33,2.1342844791748667e-33
181,0.01706031291715993,0.017050463969403074,0.017058895520385257,0.017058895520385257,0.4064964813064445,4.218383441731197e-55,4.218383441731141e-55,0.006937407200979721,1.87780521641283e-33,1.9643946181632683e-33
182,0.016309797346874908,0.01630036695090432,0.016308427574663387,0.016308427574663387,0.495559387608386,4.5316284698288536e-48,4.5316284698288536e-48,0.008099946818823638,2.1299567474577616e-33,2.0957497919463687e-33
183,0.015588444571405199,0.015579417126672995,0.015587121236661556,0.015587121236661556,0.446121185240733,4.406104469045462e-55,4.406104469045219e-55,0.007010827964189586,1.806393002018665e-33,2.0477132628660126e-33
184,0.014895313468521304,0.014886673850747956,0.014894035395263867,0.014894035395263867,0.4550187992376946,4.338301316736758e-48,4.3383013167367585e-48,0.00680220984063308,1.6433727186357426e-33,1.931162189238617e-33
185,0.014229484190759669,0.01422121774220749,0.014228250214909543,0.014228250214909543,0.45171357944962237,4.599969303631574e-55,4.599969303631342e-55,0.0064285034290404745,2.082963393124193e-33,2.0426531857794766e-33
186,0.013590058108506529,0.0135821506282336,0.013588867078629031,0.013588867078629031,0.4201297003254549,4.155175523404974e-48,4.155175523404975e-48,0.005673391252744916,1.7309857497396815e-33,1.8506207773837496e-33
187,0.012976157729989385,0.012968595464095949,0.012975008507988422,0.012975008507988422,0.4357691554430118,4.8001124087556825e-55,4.800112408755558e-55,0.005611554682223209,1.9813672360757697e-33,2.113603991534349e-33
