,ell,oTT,oEE,oBB,sTT,sEE,sBB,pTT,pEE,pBB,wTT,wEE,wBB,wTT_mkb,wEE_mkb,wBB_mkb
77,77.0,3.260254438045309e-14,4.724054643548392e-34,4.59489397474304e-34,1.640631429070636e-14,2.377086329293393e-34,2.313273184027985e-34,1.655650020271653e-14,8.75539009627702e-48,4.836368404551611e-48,0.504432205818698,0.504662157629097,0.504662157629097,0.5027364263694352,0.5029656051372929,0.5029656051372929
78,78.0,4.479492103599559e-14,3.68448287155232e-34,3.536434868066584e-34,2.219182826943215e-14,1.828061897612357e-34,1.755969283889596e-34,2.144366409253138e-14,6.364567562288506e-48,1.340259355483154e-47,0.49554534286564983,0.49577124348700674,0.49577124348700674,0.4938455544470097,0.4940706801982856,0.4940706801982856
79,79.0,3.687489742230775e-14,4.923308571912907e-34,3.204479978194871e-34,1.796214213565786e-14,2.38831633485006e-34,1.555060788873219e-34,1.648315270070426e-14,8.04417769196964e-48,8.49007419609304e-48,0.48670412224439763,0.4869259924833473,0.4869259924833473,0.48500142645160604,0.48522252049511133,0.48522252049511133
80,80.0,4.361110198155246e-14,3.548797429172688e-34,2.769746916539154e-34,2.082088985240672e-14,1.697047214505909e-34,1.325732635801019e-34,1.887529133435754e-14,9.124241792903498e-48,8.068055505022697e-48,0.4779117226954514,0.47812958480769796,0.47812958480769796,0.4762072154443874,0.4764243005354133,0.4764243005354133
81,81.0,3.322897975896512e-14,4.143164135598419e-34,4.421121289159152e-34,1.554370410653688e-14,1.944850569067925e-34,2.07742721294105e-34,1.591687094287375e-14,1.000033164123142e-47,7.870975946928235e-48,0.4691712328226108,0.4693851104718376,0.4693851104718376,0.46746600276157196,0.4676791030600762,0.4676791030600762
82,82.0,2.711698489683767e-14,3.640525502602817e-34,4.173790177973677e-34,1.246394058504338e-14,1.674067834387678e-34,1.928043378356587e-34,1.334092564317393e-14,8.957482580904362e-48,8.157600551603385e-48,0.46048564993184454,0.4606955681480948,0.4606955681480948,0.4587807768920522,0.4589899179203326,0.4589899179203326
83,83.0,4.185366263855254e-14,2.980105676981537e-34,2.747242158944286e-34,1.896862497293153e-14,1.354264456451351e-34,1.241403895334145e-34,1.841618334221864e-14,8.495113413893584e-48,1.073497423537545e-47,0.45185787899432733,0.4520638641319124,0.4520638641319124,0.45015443248159587,0.45035964108151144,0.45035964108151144
84,84.0,3.510011141403383e-14,4.594419247153494e-34,3.831233724725778e-34,1.563134435056033e-14,2.04353906354508e-34,1.693330509984836e-34,1.512597539635537e-14,6.446403510112515e-48,9.773730585895571e-48,0.44329073173276934,0.4434928114277596,0.4434928114277596,0.4415897694626294,0.4417910737524236,0.4417910737524236
85,85.0,3.565148983853186e-14,3.169275365677885e-34,3.522237882362791e-34,1.553438062679465e-14,1.381145481501076e-34,1.536151122655354e-34,1.514908307345832e-14,1.004747718156943e-47,9.093060403923002e-48,0.4347869258299938,0.4349851289573502,0.4349851289573502,0.43308949230842375,0.4332869216392088,0.4332869216392088
86,86.0,4.230082019071574e-14,3.304406207230652e-34,4.168298184991945e-34,1.801771099155585e-14,1.408329782713131e-34,1.776729708883773e-34,1.649629999911052e-14,6.754328911111127e-48,8.501461000566501e-48,0.4263490842585431,0.42654344088894147,0.42654344088894147,0.4246562094103193,0.42484979432227526,0.42484979432227526
